_CASE_KEY,WERKS,EBELN,EBELP,ACTIVITY_EN,EVENTTIME,_SORTING,USER_NAME,RKDST,NAME1,ELIKZ,MATNR,MATKL,MENGE,DELGE,NETPR,BLDAT,BUDAT,BPDAT,DRDAT,LEWED,SEDAT,LCWED,ITDAT,MAVPR,THWMS,LATES,LATED,LATEP
DE101717433,DE10,171743,3,Purchase Order Item: Approved,2023-06-16 01:00:00,23000,78847324,x,PA Inc.,x,98151444,MPLF,54,54,916,2023-07-05,2023-07-26,,2023-06-16,2023-06-23,2023-06-23,2023-06-29,2023-06-29,,,0,0,
DE101717433,DE10,171743,3,Purchase Order Item: Sent to Vendor,2023-06-16 01:00:00,25000,,x,PA Inc.,x,98151444,MPLF,54,54,916,2023-07-05,2023-07-26,,2023-06-16,2023-06-23,2023-06-23,2023-06-29,2023-06-29,,,0,0,
DE101717433,DE10,171743,3,Goods Shipped,2023-06-23 01:00:00,26000,,x,PA Inc.,x,98151444,MPLF,54,54,916,2023-07-05,2023-07-26,,2023-06-16,2023-06-23,2023-06-23,2023-06-29,2023-06-29,,,0,0,
DE101717433,DE10,171743,3,Record Goods Issue,2023-06-29 01:00:00,27000,,x,PA Inc.,x,98151444,MPLF,54,54,916,2023-07-05,2023-07-26,,2023-06-16,2023-06-23,2023-06-23,2023-06-29,2023-06-29,,,0,0,
DE101717433,DE10,171743,3,Record Invoice,2023-07-05 00:00:00,10200,,x,PA Inc.,x,98151444,MPLF,54,54,916,2023-07-05,2023-07-26,,2023-06-16,2023-06-23,2023-06-23,2023-06-29,2023-06-29,,,0,0,
DE101717434,DE10,171743,4,Create Purchase Requisition Item,2023-06-07 01:00:00,10000,82834217,x,ALP S.p.A,x,48248768,PYTF,58,58,693,2023-07-05,2023-07-26,,2023-06-14,2023-06-20,2023-06-20,2023-06-23,2023-06-23,,,0,0,
DE101717434,DE10,171743,4,Purchase Requisition Item: Approved,2023-06-13 01:00:00,11000,68613813,x,ALP S.p.A,x,48248768,PYTF,58,58,693,2023-07-05,2023-07-26,,2023-06-14,2023-06-20,2023-06-20,2023-06-23,2023-06-23,,,0,0,
DE101717434,DE10,171743,4,Create Purchase Order Item,2023-06-14 01:00:00,20000,69070997,x,ALP S.p.A,x,48248768,PYTF,58,58,693,2023-07-05,2023-07-26,,2023-06-14,2023-06-20,2023-06-20,2023-06-23,2023-06-23,,,0,0,
DE101717434,DE10,171743,4,Purchase Order Item: Approved,2023-06-14 01:00:00,23000,78847324,x,ALP S.p.A,x,48248768,PYTF,58,58,693,2023-07-05,2023-07-26,,2023-06-14,2023-06-20,2023-06-20,2023-06-23,2023-06-23,,,0,0,
DE101717434,DE10,171743,4,Purchase Order Item: Sent to Vendor,2023-06-14 01:00:00,25000,,x,ALP S.p.A,x,48248768,PYTF,58,58,693,2023-07-05,2023-07-26,,2023-06-14,2023-06-20,2023-06-20,2023-06-23,2023-06-23,,,0,0,
DE101717434,DE10,171743,4,Goods Shipped,2023-06-20 01:00:00,26000,,x,ALP S.p.A,x,48248768,PYTF,58,58,693,2023-07-05,2023-07-26,,2023-06-14,2023-06-20,2023-06-20,2023-06-23,2023-06-23,,,0,0,
DE101717434,DE10,171743,4,Record Goods Issue,2023-06-23 01:00:00,27000,,x,ALP S.p.A,x,48248768,PYTF,58,58,693,2023-07-05,2023-07-26,,2023-06-14,2023-06-20,2023-06-20,2023-06-23,2023-06-23,,,0,0,
DE101717434,DE10,171743,4,Record Invoice,2023-07-05 00:00:00,10200,,x,ALP S.p.A,x,48248768,PYTF,58,58,693,2023-07-05,2023-07-26,,2023-06-14,2023-06-20,2023-06-20,2023-06-23,2023-06-23,,,0,0,
DE101717435,DE10,171743,5,Create Purchase Requisition Item,2023-06-07 01:00:00,10000,55463176,x,Green Company,x,40378320,EDSA,46,46,605,2023-07-05,2023-07-26,,2023-06-15,2023-06-21,2023-06-21,2023-06-27,2023-07-03,,,0,1,
DE101717435,DE10,171743,5,Purchase Requisition Item: Approved,2023-06-13 01:00:00,11000,58569539,x,Green Company,x,40378320,EDSA,46,46,605,2023-07-05,2023-07-26,,2023-06-15,2023-06-21,2023-06-21,2023-06-27,2023-07-03,,,0,1,
DE101717435,DE10,171743,5,Create Purchase Order Item,2023-06-14 01:00:00,20000,69070997,x,Green Company,x,40378320,EDSA,46,46,605,2023-07-05,2023-07-26,,2023-06-15,2023-06-21,2023-06-21,2023-06-27,2023-07-03,,,0,1,
DE101717435,DE10,171743,5,Purchase Order Item: Approved,2023-06-15 01:00:00,23000,78847324,x,Green Company,x,40378320,EDSA,46,46,605,2023-07-05,2023-07-26,,2023-06-15,2023-06-21,2023-06-21,2023-06-27,2023-07-03,,,0,1,
DE101717435,DE10,171743,5,Purchase Order Item: Sent to Vendor,2023-06-15 01:00:00,25000,,x,Green Company,x,40378320,EDSA,46,46,605,2023-07-05,2023-07-26,,2023-06-15,2023-06-21,2023-06-21,2023-06-27,2023-07-03,,,0,1,
DE101717435,DE10,171743,5,Goods Shipped,2023-06-21 01:00:00,26000,,x,Green Company,x,40378320,EDSA,46,46,605,2023-07-05,2023-07-26,,2023-06-15,2023-06-21,2023-06-21,2023-06-27,2023-07-03,,,0,1,
DE101717435,DE10,171743,5,Late Delivery,2023-06-27 01:00:00,26500,,x,Green Company,x,40378320,EDSA,46,46,605,2023-07-05,2023-07-26,,2023-06-15,2023-06-21,2023-06-21,2023-06-27,2023-07-03,,,0,1,
DE101717435,DE10,171743,5,Record Goods Issue,2023-07-03 01:00:00,27000,,x,Green Company,x,40378320,EDSA,46,46,605,2023-07-05,2023-07-26,,2023-06-15,2023-06-21,2023-06-21,2023-06-27,2023-07-03,,,0,1,
DE101717435,DE10,171743,5,Record Invoice,2023-07-05 00:00:00,10200,,x,Green Company,x,40378320,EDSA,46,46,605,2023-07-05,2023-07-26,,2023-06-15,2023-06-21,2023-06-21,2023-06-27,2023-07-03,,,0,1,
DE101717436,DE10,171743,6,Create Purchase Order Item,2023-06-14 01:00:00,20000,69070997,,Office Supplies,x,11788404,TPM1,42,42,6,2023-07-05,2023-07-26,,2023-06-16,2023-06-19,2023-06-19,2023-06-26,2023-06-26,,,0,0,
DE101717436,DE10,171743,6,Purchase Order Item: Approved,2023-06-16 01:00:00,23000,78847324,,Office Supplies,x,11788404,TPM1,42,42,6,2023-07-05,2023-07-26,,2023-06-16,2023-06-19,2023-06-19,2023-06-26,2023-06-26,,,0,0,
DE101717436,DE10,171743,6,Purchase Order Item: Sent to Vendor,2023-06-16 01:00:00,25000,,,Office Supplies,x,11788404,TPM1,42,42,6,2023-07-05,2023-07-26,,2023-06-16,2023-06-19,2023-06-19,2023-06-26,2023-06-26,,,0,0,
DE101717436,DE10,171743,6,Goods Shipped,2023-06-19 01:00:00,26000,,,Office Supplies,x,11788404,TPM1,42,42,6,2023-07-05,2023-07-26,,2023-06-16,2023-06-19,2023-06-19,2023-06-26,2023-06-26,,,0,0,
DE101717436,DE10,171743,6,Record Goods Issue,2023-06-26 01:00:00,27000,,,Office Supplies,x,11788404,TPM1,42,42,6,2023-07-05,2023-07-26,,2023-06-16,2023-06-19,2023-06-19,2023-06-26,2023-06-26,,,0,0,
DE101717436,DE10,171743,6,Record Invoice,2023-07-05 00:00:00,10200,,,Office Supplies,x,11788404,TPM1,42,42,6,2023-07-05,2023-07-26,,2023-06-16,2023-06-19,2023-06-19,2023-06-26,2023-06-26,,,0,0,
DE101717437,DE10,171743,7,Create Purchase Requisition Item,2023-06-08 01:00:00,10000,82887724,x,Green Packages,x,88903632,MPLF,80,80,880,2023-07-11,2023-08-01,,2023-06-19,2023-06-20,2023-06-20,2023-06-22,2023-06-22,,,0,0,
DE101717437,DE10,171743,7,Purchase Requisition Item: Approved,2023-06-13 01:00:00,11000,47656838,x,Green Packages,x,88903632,MPLF,80,80,880,2023-07-11,2023-08-01,,2023-06-19,2023-06-20,2023-06-20,2023-06-22,2023-06-22,,,0,0,
DE101717437,DE10,171743,7,Create Purchase Order Item,2023-06-14 01:00:00,20000,69070997,x,Green Packages,x,88903632,MPLF,80,80,880,2023-07-11,2023-08-01,,2023-06-19,2023-06-20,2023-06-20,2023-06-22,2023-06-22,,,0,0,
DE101717437,DE10,171743,7,Purchase Order Item: Approved,2023-06-19 01:00:00,23000,78847324,x,Green Packages,x,88903632,MPLF,80,80,880,2023-07-11,2023-08-01,,2023-06-19,2023-06-20,2023-06-20,2023-06-22,2023-06-22,,,0,0,
DE101717437,DE10,171743,7,Purchase Order Item: Sent to Vendor,2023-06-19 01:00:00,25000,,x,Green Packages,x,88903632,MPLF,80,80,880,2023-07-11,2023-08-01,,2023-06-19,2023-06-20,2023-06-20,2023-06-22,2023-06-22,,,0,0,
DE101717437,DE10,171743,7,Goods Shipped,2023-06-20 01:00:00,26000,,x,Green Packages,x,88903632,MPLF,80,80,880,2023-07-11,2023-08-01,,2023-06-19,2023-06-20,2023-06-20,2023-06-22,2023-06-22,,,0,0,
DE101717437,DE10,171743,7,Record Goods Issue,2023-06-22 01:00:00,27000,,x,Green Packages,x,88903632,MPLF,80,80,880,2023-07-11,2023-08-01,,2023-06-19,2023-06-20,2023-06-20,2023-06-22,2023-06-22,,,0,0,
DE101717437,DE10,171743,7,Record Invoice,2023-07-11 00:00:00,10200,,x,Green Packages,x,88903632,MPLF,80,80,880,2023-07-11,2023-08-01,,2023-06-19,2023-06-20,2023-06-20,2023-06-22,2023-06-22,,,0,0,
DE101717438,DE10,171743,8,Create Purchase Requisition Item,2023-06-09 01:00:00,10000,30655341,x,Fruits Supplies,x,87079640,MPLF,2,2,332,2023-07-11,2023-08-01,,2023-06-19,2023-06-23,2023-06-23,2023-06-27,2023-06-27,,,0,0,
DE101717438,DE10,171743,8,Purchase Requisition Item: Approved,2023-06-13 01:00:00,11000,47656838,x,Fruits Supplies,x,87079640,MPLF,2,2,332,2023-07-11,2023-08-01,,2023-06-19,2023-06-23,2023-06-23,2023-06-27,2023-06-27,,,0,0,
DE101717438,DE10,171743,8,Create Purchase Order Item,2023-06-14 01:00:00,20000,69070997,x,Fruits Supplies,x,87079640,MPLF,2,2,332,2023-07-11,2023-08-01,,2023-06-19,2023-06-23,2023-06-23,2023-06-27,2023-06-27,,,0,0,
DE101717438,DE10,171743,8,Purchase Order Item: Approved,2023-06-19 01:00:00,23000,78847324,x,Fruits Supplies,x,87079640,MPLF,2,2,332,2023-07-11,2023-08-01,,2023-06-19,2023-06-23,2023-06-23,2023-06-27,2023-06-27,,,0,0,
DE101717438,DE10,171743,8,Purchase Order Item: Sent to Vendor,2023-06-19 01:00:00,25000,,x,Fruits Supplies,x,87079640,MPLF,2,2,332,2023-07-11,2023-08-01,,2023-06-19,2023-06-23,2023-06-23,2023-06-27,2023-06-27,,,0,0,
DE101717438,DE10,171743,8,Goods Shipped,2023-06-23 01:00:00,26000,,x,Fruits Supplies,x,87079640,MPLF,2,2,332,2023-07-11,2023-08-01,,2023-06-19,2023-06-23,2023-06-23,2023-06-27,2023-06-27,,,0,0,
DE101717438,DE10,171743,8,Record Goods Issue,2023-06-27 01:00:00,27000,,x,Fruits Supplies,x,87079640,MPLF,2,2,332,2023-07-11,2023-08-01,,2023-06-19,2023-06-23,2023-06-23,2023-06-27,2023-06-27,,,0,0,
DE101717438,DE10,171743,8,Record Invoice,2023-07-11 00:00:00,10200,,x,Fruits Supplies,x,87079640,MPLF,2,2,332,2023-07-11,2023-08-01,,2023-06-19,2023-06-23,2023-06-23,2023-06-27,2023-06-27,,,0,0,
DE101717439,DE10,171743,9,Create Purchase Order Item,2023-06-14 01:00:00,20000,69070997,,Office Supplies,x,13405872,TPM1,35,35,3,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
DE101717439,DE10,171743,9,Purchase Order Item: Approved,2023-06-14 01:00:00,23000,78847324,,Office Supplies,x,13405872,TPM1,35,35,3,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
DE101717439,DE10,171743,9,Purchase Order Item: Sent to Vendor,2023-06-14 01:00:00,25000,,,Office Supplies,x,13405872,TPM1,35,35,3,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
DE101717439,DE10,171743,9,Late Shipment,2023-06-15 01:00:00,25500,,,Office Supplies,x,13405872,TPM1,35,35,3,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
DE101717439,DE10,171743,9,Goods Shipped,2023-06-16 01:00:00,26000,,,Office Supplies,x,13405872,TPM1,35,35,3,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
DE101717439,DE10,171743,9,Record Goods Issue,2023-06-23 01:00:00,27000,,,Office Supplies,x,13405872,TPM1,35,35,3,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
DE101717439,DE10,171743,9,Record Invoice,2023-07-05 00:00:00,10200,,,Office Supplies,x,13405872,TPM1,35,35,3,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
DE102053171,DE10,205317,1,Create Purchase Order Item,2023-06-26 01:00:00,20000,49826393,,Material Delivery S.p.A,x,19297648,TPM1,64,64,2,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-03,2023-07-03,,,0,0,
DE102053171,DE10,205317,1,Purchase Order Item: Approved,2023-06-26 01:00:00,23000,66118598,,Material Delivery S.p.A,x,19297648,TPM1,64,64,2,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-03,2023-07-03,,,0,0,
DE102053171,DE10,205317,1,Purchase Order Item: Sent to Vendor,2023-06-26 01:00:00,25000,,,Material Delivery S.p.A,x,19297648,TPM1,64,64,2,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-03,2023-07-03,,,0,0,
DE102053171,DE10,205317,1,Goods Shipped,2023-06-27 01:00:00,26000,,,Material Delivery S.p.A,x,19297648,TPM1,64,64,2,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-03,2023-07-03,,,0,0,
DE102053171,DE10,205317,1,Record Goods Issue,2023-07-03 01:00:00,27000,,,Material Delivery S.p.A,x,19297648,TPM1,64,64,2,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-03,2023-07-03,,,0,0,
DE102260401,DE10,226040,1,Create Purchase Order Item,2023-06-28 01:00:00,20000,18941594,,Office Supplies,x,13505536,TPM1,6,6,7,,,,2023-06-29,2023-06-30,2023-06-30,2023-07-07,2023-07-07,,,0,0,
DE102260401,DE10,226040,1,Purchase Order Item: Approved,2023-06-29 01:00:00,23000,33607135,,Office Supplies,x,13505536,TPM1,6,6,7,,,,2023-06-29,2023-06-30,2023-06-30,2023-07-07,2023-07-07,,,0,0,
DE102260401,DE10,226040,1,Purchase Order Item: Sent to Vendor,2023-06-29 01:00:00,25000,,,Office Supplies,x,13505536,TPM1,6,6,7,,,,2023-06-29,2023-06-30,2023-06-30,2023-07-07,2023-07-07,,,0,0,
DE102260401,DE10,226040,1,Goods Shipped,2023-06-30 01:00:00,26000,,,Office Supplies,x,13505536,TPM1,6,6,7,,,,2023-06-29,2023-06-30,2023-06-30,2023-07-07,2023-07-07,,,0,0,
DE102260401,DE10,226040,1,Record Goods Issue,2023-07-07 01:00:00,27000,,,Office Supplies,x,13505536,TPM1,6,6,7,,,,2023-06-29,2023-06-30,2023-06-30,2023-07-07,2023-07-07,,,0,0,
DE102260402,DE10,226040,2,Create Purchase Requisition Item,2023-06-23 01:00:00,10000,30090592,x,O.R.T.O.,x,86662444,MPLF,40,40,447,,,,2023-06-29,2023-07-05,2023-07-05,2023-07-07,2023-07-07,,,0,0,
DE102260402,DE10,226040,2,Purchase Requisition Item: Approved,2023-06-27 01:00:00,11000,47656838,x,O.R.T.O.,x,86662444,MPLF,40,40,447,,,,2023-06-29,2023-07-05,2023-07-05,2023-07-07,2023-07-07,,,0,0,
DE102260402,DE10,226040,2,Create Purchase Order Item,2023-06-28 01:00:00,20000,18941594,x,O.R.T.O.,x,86662444,MPLF,40,40,447,,,,2023-06-29,2023-07-05,2023-07-05,2023-07-07,2023-07-07,,,0,0,
DE102260402,DE10,226040,2,Purchase Order Item: Approved,2023-06-29 01:00:00,23000,33607135,x,O.R.T.O.,x,86662444,MPLF,40,40,447,,,,2023-06-29,2023-07-05,2023-07-05,2023-07-07,2023-07-07,,,0,0,
DE102260402,DE10,226040,2,Purchase Order Item: Sent to Vendor,2023-06-29 01:00:00,25000,,x,O.R.T.O.,x,86662444,MPLF,40,40,447,,,,2023-06-29,2023-07-05,2023-07-05,2023-07-07,2023-07-07,,,0,0,
DE102260402,DE10,226040,2,Goods Shipped,2023-07-05 01:00:00,26000,,x,O.R.T.O.,x,86662444,MPLF,40,40,447,,,,2023-06-29,2023-07-05,2023-07-05,2023-07-07,2023-07-07,,,0,0,
DE102260402,DE10,226040,2,Record Goods Issue,2023-07-07 01:00:00,27000,,x,O.R.T.O.,x,86662444,MPLF,40,40,447,,,,2023-06-29,2023-07-05,2023-07-05,2023-07-07,2023-07-07,,,0,0,
DE102260403,DE10,226040,3,Create Purchase Requisition Item,2023-06-23 01:00:00,10000,30655341,x,Green Packages,x,24567712,COLA,1,1,689,,,,2023-06-30,2023-07-06,2023-07-06,2023-07-12,2023-07-12,,,0,0,
DE102260403,DE10,226040,3,Purchase Requisition Item: Approved,2023-06-27 01:00:00,11000,63821277,x,Green Packages,x,24567712,COLA,1,1,689,,,,2023-06-30,2023-07-06,2023-07-06,2023-07-12,2023-07-12,,,0,0,
DE102260403,DE10,226040,3,Create Purchase Order Item,2023-06-28 01:00:00,20000,18941594,x,Green Packages,x,24567712,COLA,1,1,689,,,,2023-06-30,2023-07-06,2023-07-06,2023-07-12,2023-07-12,,,0,0,
DE102260403,DE10,226040,3,Purchase Order Item: Approved,2023-06-30 01:00:00,23000,33607135,x,Green Packages,x,24567712,COLA,1,1,689,,,,2023-06-30,2023-07-06,2023-07-06,2023-07-12,2023-07-12,,,0,0,
DE102260403,DE10,226040,3,Purchase Order Item: Sent to Vendor,2023-06-30 01:00:00,25000,,x,Green Packages,x,24567712,COLA,1,1,689,,,,2023-06-30,2023-07-06,2023-07-06,2023-07-12,2023-07-12,,,0,0,
DE102260403,DE10,226040,3,Goods Shipped,2023-07-06 01:00:00,26000,,x,Green Packages,x,24567712,COLA,1,1,689,,,,2023-06-30,2023-07-06,2023-07-06,2023-07-12,2023-07-12,,,0,0,
DE102260403,DE10,226040,3,Record Goods Issue,2023-07-12 01:00:00,27000,,x,Green Packages,x,24567712,COLA,1,1,689,,,,2023-06-30,2023-07-06,2023-07-06,2023-07-12,2023-07-12,,,0,0,
DE102260404,DE10,226040,4,Create Purchase Order Item,2023-06-28 01:00:00,20000,18941594,x,O.L.,x,28148584,ZELA,18,18,778,,,,2023-07-03,2023-07-10,2023-07-10,2023-07-14,2023-07-14,1.0,,0,0,
DE102260404,DE10,226040,4,Purchase Order Item: Approved,2023-07-03 01:00:00,23000,33607135,x,O.L.,x,28148584,ZELA,18,18,778,,,,2023-07-03,2023-07-10,2023-07-10,2023-07-14,2023-07-14,1.0,,0,0,
DE102260404,DE10,226040,4,Purchase Order Item: Sent to Vendor,2023-07-03 01:00:00,25000,,x,O.L.,x,28148584,ZELA,18,18,778,,,,2023-07-03,2023-07-10,2023-07-10,2023-07-14,2023-07-14,1.0,,0,0,
DE102260404,DE10,226040,4,Goods Shipped,2023-07-10 01:00:00,26000,,x,O.L.,x,28148584,ZELA,18,18,778,,,,2023-07-03,2023-07-10,2023-07-10,2023-07-14,2023-07-14,1.0,,0,0,
DE102260404,DE10,226040,4,Record Goods Issue,2023-07-14 01:00:00,27000,,x,O.L.,x,28148584,ZELA,18,18,778,,,,2023-07-03,2023-07-10,2023-07-10,2023-07-14,2023-07-14,1.0,,0,0,
DE102260405,DE10,226040,5,Create Purchase Order Item,2023-06-28 01:00:00,20000,18941594,,Material Delivery S.p.A,x,15353960,TPM1,67,67,2,,,,2023-06-29,2023-06-30,2023-07-03,2023-07-07,2023-07-07,,,1,0,
DE102260405,DE10,226040,5,Purchase Order Item: Approved,2023-06-29 01:00:00,23000,33607135,,Material Delivery S.p.A,x,15353960,TPM1,67,67,2,,,,2023-06-29,2023-06-30,2023-07-03,2023-07-07,2023-07-07,,,1,0,
DE102260405,DE10,226040,5,Purchase Order Item: Sent to Vendor,2023-06-29 01:00:00,25000,,,Material Delivery S.p.A,x,15353960,TPM1,67,67,2,,,,2023-06-29,2023-06-30,2023-07-03,2023-07-07,2023-07-07,,,1,0,
DE102260405,DE10,226040,5,Late Shipment,2023-06-30 01:00:00,25500,,,Material Delivery S.p.A,x,15353960,TPM1,67,67,2,,,,2023-06-29,2023-06-30,2023-07-03,2023-07-07,2023-07-07,,,1,0,
DE102260405,DE10,226040,5,Goods Shipped,2023-07-03 01:00:00,26000,,,Material Delivery S.p.A,x,15353960,TPM1,67,67,2,,,,2023-06-29,2023-06-30,2023-07-03,2023-07-07,2023-07-07,,,1,0,
DE102260405,DE10,226040,5,Record Goods Issue,2023-07-07 01:00:00,27000,,,Material Delivery S.p.A,x,15353960,TPM1,67,67,2,,,,2023-06-29,2023-06-30,2023-07-03,2023-07-07,2023-07-07,,,1,0,
DE102589331,DE10,258933,1,Create Purchase Requisition Item,2023-06-22 01:00:00,10000,40138709,x,Alc. SRL, ,43151008,EDSA,91,91,554,,,,2023-07-05,2023-07-12,,2023-07-21,,,,1,0,
DE102589331,DE10,258933,1,Purchase Requisition Item: Approved,2023-06-29 01:00:00,11000,58569539,x,Alc. SRL, ,43151008,EDSA,91,91,554,,,,2023-07-05,2023-07-12,,2023-07-21,,,,1,0,
DE102589331,DE10,258933,1,Create Purchase Order Item,2023-06-30 01:00:00,20000,33718300,x,Alc. SRL, ,43151008,EDSA,91,91,554,,,,2023-07-05,2023-07-12,,2023-07-21,,,,1,0,
DE102589331,DE10,258933,1,Purchase Order Item: Approved,2023-07-05 01:00:00,23000,38699668,x,Alc. SRL, ,43151008,EDSA,91,91,554,,,,2023-07-05,2023-07-12,,2023-07-21,,,,1,0,
DE102589331,DE10,258933,1,Purchase Order Item: Sent to Vendor,2023-07-05 01:00:00,25000,,x,Alc. SRL, ,43151008,EDSA,91,91,554,,,,2023-07-05,2023-07-12,,2023-07-21,,,,1,0,
DE102589331,DE10,258933,1,Late Shipment,2023-07-12 01:00:00,25500,,x,Alc. SRL, ,43151008,EDSA,91,91,554,,,,2023-07-05,2023-07-12,,2023-07-21,,,,1,0,
DE102589332,DE10,258933,2,Create Purchase Requisition Item,2023-06-22 01:00:00,10000,40138709,x,O.L.,x,86457056,MPLF,39,39,159,,,,2023-07-03,2023-07-10,2023-07-10,2023-07-14,2023-07-14,,,0,0,
DE102589332,DE10,258933,2,Purchase Requisition Item: Approved,2023-06-29 01:00:00,11000,47656838,x,O.L.,x,86457056,MPLF,39,39,159,,,,2023-07-03,2023-07-10,2023-07-10,2023-07-14,2023-07-14,,,0,0,
DE102589332,DE10,258933,2,Create Purchase Order Item,2023-06-30 01:00:00,20000,33718300,x,O.L.,x,86457056,MPLF,39,39,159,,,,2023-07-03,2023-07-10,2023-07-10,2023-07-14,2023-07-14,,,0,0,
DE102589332,DE10,258933,2,Purchase Order Item: Approved,2023-07-03 01:00:00,23000,38699668,x,O.L.,x,86457056,MPLF,39,39,159,,,,2023-07-03,2023-07-10,2023-07-10,2023-07-14,2023-07-14,,,0,0,
DE102589332,DE10,258933,2,Purchase Order Item: Sent to Vendor,2023-07-03 01:00:00,25000,,x,O.L.,x,86457056,MPLF,39,39,159,,,,2023-07-03,2023-07-10,2023-07-10,2023-07-14,2023-07-14,,,0,0,
DE102589332,DE10,258933,2,Goods Shipped,2023-07-10 01:00:00,26000,,x,O.L.,x,86457056,MPLF,39,39,159,,,,2023-07-03,2023-07-10,2023-07-10,2023-07-14,2023-07-14,,,0,0,
DE102589332,DE10,258933,2,Record Goods Issue,2023-07-14 01:00:00,27000,,x,O.L.,x,86457056,MPLF,39,39,159,,,,2023-07-03,2023-07-10,2023-07-10,2023-07-14,2023-07-14,,,0,0,
DE102589333,DE10,258933,3,Create Purchase Requisition Item,2023-06-23 01:00:00,10000,67357673,x,Fruits Supplies, ,87079640,MPLF,68,68,332,,,,2023-07-03,2023-07-07,2023-07-13,2023-07-17,,,,1,0,
DE102589333,DE10,258933,3,Purchase Requisition Item: Approved,2023-06-29 01:00:00,11000,47656838,x,Fruits Supplies, ,87079640,MPLF,68,68,332,,,,2023-07-03,2023-07-07,2023-07-13,2023-07-17,,,,1,0,
DE102589333,DE10,258933,3,Create Purchase Order Item,2023-06-30 01:00:00,20000,33718300,x,Fruits Supplies, ,87079640,MPLF,68,68,332,,,,2023-07-03,2023-07-07,2023-07-13,2023-07-17,,,,1,0,
DE102589333,DE10,258933,3,Purchase Order Item: Approved,2023-07-03 01:00:00,23000,38699668,x,Fruits Supplies, ,87079640,MPLF,68,68,332,,,,2023-07-03,2023-07-07,2023-07-13,2023-07-17,,,,1,0,
DE102589333,DE10,258933,3,Purchase Order Item: Sent to Vendor,2023-07-03 01:00:00,25000,,x,Fruits Supplies, ,87079640,MPLF,68,68,332,,,,2023-07-03,2023-07-07,2023-07-13,2023-07-17,,,,1,0,
DE102589333,DE10,258933,3,Late Shipment,2023-07-07 01:00:00,25500,,x,Fruits Supplies, ,87079640,MPLF,68,68,332,,,,2023-07-03,2023-07-07,2023-07-13,2023-07-17,,,,1,0,
DE102589333,DE10,258933,3,Goods Shipped,2023-07-13 01:00:00,26000,,x,Fruits Supplies, ,87079640,MPLF,68,68,332,,,,2023-07-03,2023-07-07,2023-07-13,2023-07-17,,,,1,0,
DE102589334,DE10,258933,4,Create Purchase Order Item,2023-06-30 01:00:00,20000,33718300,,Office Supplies, ,13505536,TPM1,90,90,7,,,,2023-06-30,2023-07-03,2023-07-03,2023-07-10,,,,0,1,
DE102589334,DE10,258933,4,Purchase Order Item: Approved,2023-06-30 01:00:00,23000,38699668,,Office Supplies, ,13505536,TPM1,90,90,7,,,,2023-06-30,2023-07-03,2023-07-03,2023-07-10,,,,0,1,
DE102589334,DE10,258933,4,Purchase Order Item: Sent to Vendor,2023-06-30 01:00:00,25000,,,Office Supplies, ,13505536,TPM1,90,90,7,,,,2023-06-30,2023-07-03,2023-07-03,2023-07-10,,,,0,1,
DE102589334,DE10,258933,4,Goods Shipped,2023-07-03 01:00:00,26000,,,Office Supplies, ,13505536,TPM1,90,90,7,,,,2023-06-30,2023-07-03,2023-07-03,2023-07-10,,,,0,1,
DE102589334,DE10,258933,4,Late Delivery,2023-07-10 01:00:00,26500,,,Office Supplies, ,13505536,TPM1,90,90,7,,,,2023-06-30,2023-07-03,2023-07-03,2023-07-10,,,,0,1,
DE102589335,DE10,258933,5,Create Purchase Requisition Item,2023-06-28 01:00:00,10000,68041376,x,O.L.,x,53640144,PYTF,93,93,488,,,,2023-07-04,2023-07-10,2023-07-10,2023-07-14,2023-07-14,,,0,0,
DE102589335,DE10,258933,5,Purchase Requisition Item: Approved,2023-06-29 01:00:00,11000,68613813,x,O.L.,x,53640144,PYTF,93,93,488,,,,2023-07-04,2023-07-10,2023-07-10,2023-07-14,2023-07-14,,,0,0,
DE102589335,DE10,258933,5,Create Purchase Order Item,2023-06-30 01:00:00,20000,33718300,x,O.L.,x,53640144,PYTF,93,93,488,,,,2023-07-04,2023-07-10,2023-07-10,2023-07-14,2023-07-14,,,0,0,
