WERKS,BANFN,BNFPO,MATNR,MATKL,MENGE,MEINS,NETPR,PEINH,BADAT,FRGDT,LOEKZ,ERNAM,PERNR,EBELN,EBELP,LAND1
DE10,1001192,1,48248768,PYTF,40,PCS,693,EUR,2019-12-27,2020-01-02, ,44517918,68613813,881980,2,DE
DE10,1001189,1,32003616,ZELA,63,L,231,EUR,2019-12-26,2020-01-01, ,45088774,79833202,115641,1,DE
BR10,1001215,1,19474160,COLA,1,KG,986,EUR,2020-01-06,2020-01-07, ,46360074,53251766,674828,2,BR
BR10,1001209,2,32003616,ZELA,78,L,231,EUR,2020-01-02,2020-01-06, ,76715395,40138709,130728,1,BR
US10,1001208,1,26709208,ZELA,82,KG,229,EUR,2020-01-01,2020-01-07, ,74909010,56417381,328545,1,US
US10,1001197,1,76304544,ZUFN,76,PCS,692,EUR,2019-12-30,2020-01-02, ,87386017,88510487,753418,1,US
US10,1001218,1,88346328,MPLF,57,KG,618,EUR,2020-01-06,2020-01-08, ,23246292,81552979,530724,1,US
BR10,1001209,1,28348643,ZELA,78,PCS,684,EUR,2020-01-02,2020-01-09, ,76715395,40138709,300415,1,BR
CN10,1001216,2,86834912,MPLF,46,PCS,381,EUR,2020-01-06,2020-01-09, ,91698003,20837115,277799,1,CN
CN10,1001219,1,89034752,MPLF,16,PCS,726,EUR,2020-01-06,2020-01-10,x,24053430,20837115,134393,1,CN
CN10,1001222,2,35470001,EDSA,14,KG,235,EUR,2020-01-07,2020-01-10, ,27976565,49485597,134393,2,CN
CN10,1001214,2,88797376,MPLF,17,PCS,6,EUR,2020-01-06,2020-01-13, ,22018185,20837115,153180,2,CN
CN10,1001225,1,21595928,COLA,71,PCS,83,EUR,2020-01-09,2020-01-16, ,49826393,20837115,934682,4,CN
US10,1001211,1,97625203,MPLF,51,KG,554,EUR,2020-01-02,2020-01-09, ,12010246,81552979,922333,1,US
DE10,1001206,2,88903632,MPLF,22,PCS,880,EUR,2020-01-01,2020-01-10, ,25767690,47656838,794610,1,DE
DE10,1001226,1,22818912,COLA,80,KG,636,EUR,2020-01-09,2020-01-14, ,71678264,63821277,385342,1,DE
DE10,1001231,1,86662444,MPLF,76,KG,447,EUR,2020-01-13,2020-01-15, ,17437251,47656838,724482,3,DE
JP11,1001221,3,85602600,ZUFN,47,L,361,EUR,2020-01-13,2020-01-20, ,24110540,92217720,461811,2,JP
BR10,1001227,1,86662444,MPLF,37,KG,447,EUR,2020-01-10,2020-01-13, ,24536147,32008687,749265,1,BR
JP11,1001230,3,88903632,MPLF,56,PCS,880,EUR,2020-01-13,2020-01-16, ,59321219,40601709,823418,3,JP
JP11,1001205,3,29156488,ZELA,88,PCS,374,EUR,2020-01-01,2020-01-09, ,11490609,49784073,196129,2,JP
JP11,1001224,1,19816724,COLA,7,PCS,521,EUR,2020-01-08,2020-01-16, ,51676919,33607135,823418,1,JP
DE10,1001250,1,76304544,ZUFN,50,PCS,692,EUR,2020-01-20,2020-01-23, ,55463176,59321219,472718,1,DE
DE10,1001236,1,86834912,MPLF,49,PCS,381,EUR,2020-01-13,2020-01-20, ,51055455,47656838,200908,1,DE
DE10,1001234,1,22818912,COLA,57,KG,636,EUR,2020-01-13,2020-01-16, ,33718300,63821277,230098,2,DE
CN10,1001254,2,26230416,ZELA,96,PCS,190,EUR,2020-01-20,2020-01-22, ,18941594,93048219,538133,4,CN
JP11,1001230,1,19474160,COLA,61,KG,986,EUR,2020-01-13,2020-01-16, ,59321219,33607135,823418,2,JP
CN10,1001216,1,86457056,MPLF,70,PCS,159,EUR,2020-01-06,2020-01-16, ,91698003,20837115,934682,1,CN
JP11,1001230,2,88797376,MPLF,2,PCS,6,EUR,2020-01-13,2020-01-17, ,59321219,40601709,521097,2,JP
CN10,1001237,1,93159896,MPLF,5,PCS,159,EUR,2020-01-13,2020-01-17, ,52638817,20837115,539210,1,CN
BR10,1001243,2,78949416,ZUFN,94,PCS,991,EUR,2020-01-15,2020-01-22, ,31759289,24642678,720769,3,BR
BR10,1001248,1,21595928,COLA,21,PCS,83,EUR,2020-01-17,2020-01-22,x,66495160,53251766,720769,4,BR
CN10,1001247,1,64963528,UDF3,15,KG,702,EUR,2020-01-16,2020-01-20, ,67231035,71417158,612638,1,CN
CN10,1001253,1,43678400,EDSA,3,PCS,115,EUR,2020-01-20,2020-01-22, ,25357088,49485597,538133,3,CN
CN10,1001238,2,67221888,UDF3,37,KG,193,EUR,2020-01-13,2020-01-15, ,23999623,71417158,678769,2,CN
DE10,1001234,2,86834912,MPLF,10,PCS,381,EUR,2020-01-13,2020-01-15, ,33718300,47656838,724482,5,DE
DE10,1001226,2,75603272,ZUFN,93,PCS,320,EUR,2020-01-09,2020-01-15, ,71678264,65550769,724482,2,DE
IN10,1001228,3,74349496,UDF3,62,KG,341,EUR,2020-01-10,2020-01-16,x,83551657,98019339,294420,2,IN
IN10,1001240,2,75227320,UDF3,97,PCS,594,EUR,2020-01-13,2020-01-20, ,61835271,98019339,129639,2,IN
JP11,1001244,2,82809960,ZUFN,84,L,435,EUR,2020-01-15,2020-01-21,x,95741447,92217720,986285,4,JP
BR10,1001241,3,26230416,ZELA,7,PCS,190,EUR,2020-01-14,2020-01-17, ,87940829,40138709,788877,3,BR
BR10,1001242,2,76304544,ZUFN,2,PCS,692,EUR,2020-01-14,2020-01-20,x,54119014,24642678,245339,2,BR
BR10,1001243,1,89034752,MPLF,83,PCS,726,EUR,2020-01-15,2020-01-20, ,31759289,32008687,245339,3,BR
IN10,1001228,1,89034752,MPLF,14,PCS,726,EUR,2020-01-10,2020-01-16,x,83551657,49826393,294420,1,IN
BR10,1001239,3,47961168,PYTF,12,PCS,555,EUR,2020-01-13,2020-01-21, ,23798159,51619782,339125,2,BR
BR10,1001239,1,25150904,COLA,65,PCS,976,EUR,2020-01-13,2020-01-17, ,23798159,89359211,788877,2,BR
DE10,1001223,1,44074088,EDSA,91,PCS,52,EUR,2020-01-08,2020-01-15, ,27921440,58569539,724482,1,DE
US10,1001256,1,98151444,MPLF,71,PCS,916,EUR,2020-01-20,2020-01-23, ,78379489,81552979,690721,1,US
US10,1001251,1,44409248,EDSA,88,L,267,EUR,2020-01-20,2020-01-24, ,73943505,23329589,280609,1,US
CN10,1001277,3,40378320,EDSA,97,PCS,605,EUR,2020-01-27,2020-01-28,x,61568536,49485597,343683,3,CN
US10,1001258,1,97625203,MPLF,25,KG,554,EUR,2020-01-20,2020-01-27, ,85454276,80947030,676476,1,US
US10,1001268,1,90455123,MPLF,25,PCS,437,EUR,2020-01-23,2020-01-27, ,37774575,81552979,676476,2,US
US10,1001276,2,64963528,UDF3,22,KG,702,EUR,2020-01-27,2020-01-29, ,50831348,40424932,994752,3,US
US10,1001279,1,89034752,MPLF,61,PCS,726,EUR,2020-01-27,2020-01-29, ,23246292,81552979,994752,4,US
IN10,1001265,3,76304544,ZUFN,96,PCS,692,EUR,2020-01-22,2020-01-24, ,93048219,44488029,133779,2,IN
IN10,1001267,1,85602600,ZUFN,15,L,361,EUR,2020-01-23,2020-01-30, ,39844730,44488029,721890,1,IN
US10,1001268,3,75603272,ZUFN,23,PCS,320,EUR,2020-01-23,2020-01-24, ,37774575,88510487,280609,5,US
CN10,1001273,1,87079640,MPLF,5,KG,332,EUR,2020-01-24,2020-01-29, ,58010517,20837115,202794,1,CN
BR10,1001252,1,24567712,COLA,19,PCS,689,EUR,2020-01-20,2020-01-24,x,85299630,53251766,497780,1,BR
CN10,1001246,2,85602600,ZUFN,56,L,361,EUR,2020-01-16,2020-01-23, ,65427322,23246292,206225,1,CN
CN10,1001261,3,76304544,ZUFN,89,PCS,692,EUR,2020-01-21,2020-01-27, ,78881014,23344986,750502,2,CN
DE10,1001283,2,64963528,UDF3,56,KG,702,EUR,2020-01-27,2020-01-29, ,42969939,59321219,600746,4,DE
DE10,1001270,1,19816724,COLA,21,PCS,521,EUR,2020-01-24,2020-01-29, ,83839016,63821277,600746,3,DE
CN10,1001259,4,69579592,UDF3,12,L,124,EUR,2020-01-20,2020-01-27, ,28169736,71417158,750502,1,CN
BR10,1001239,2,88346328,MPLF,6,KG,618,EUR,2020-01-15,2020-01-17,x,23798159,32008687,339125,1,BR
DE10,1001266,1,19474160,COLA,94,KG,986,EUR,2020-01-23,2020-01-27, ,66856933,63821277,798798,1,DE
DE10,1001264,1,20667944,COLA,38,KG,463,EUR,2020-01-22,2020-01-24, ,17437251,63821277,385802,1,DE
CN10,1001277,1,19474160,COLA,13,KG,986,EUR,2020-01-27,2020-01-29, ,61568536,23246292,202794,3,CN
CN10,1001259,2,87079640,MPLF,65,KG,332,EUR,2020-01-20,2020-01-23, ,28169736,20837115,206225,3,CN
CN10,1001245,1,49790248,PYTF,78,PCS,700,EUR,2020-01-15,2020-01-24, ,70768553,12948061,407224,1,CN
CN10,1001245,2,64963528,UDF3,29,KG,702,EUR,2020-01-15,2020-01-24,x,70768553,71417158,407224,2,CN
CN10,1001255,2,58200280,UDF3,30,PCS,335,EUR,2020-01-20,2020-01-24, ,65427322,71417158,407224,3,CN
CN10,1001271,1,86457056,MPLF,54,PCS,159,EUR,2020-01-24,2020-01-27, ,18351645,20837115,750502,4,CN
CN10,1001263,1,88903632,MPLF,90,PCS,880,EUR,2020-01-22,2020-01-27, ,52557458,20837115,750502,3,CN
CN10,1001259,1,25398208,COLA,56,PCS,504,EUR,2020-01-20,2020-01-21, ,28169736,71417158,576778,1,CN
CN10,1001246,1,90455123,MPLF,74,PCS,437,EUR,2020-01-16,2020-01-22, ,65427322,23246292,538133,2,CN
CN10,1001237,2,75904608,ZUFN,83,PCS,544,EUR,2020-01-13,2020-01-22, ,52638817,49485597,538133,1,CN
BR10,1001252,2,36128224,EDSA,98,PCS,711,EUR,2020-01-20,2020-01-24, ,85299630,84141246,497780,2,BR
US10,1001282,1,43678400,EDSA,97,PCS,115,EUR,2020-01-27,2020-02-04,x,63234814,23329589,371470,2,US
IN10,1001300,2,68338888,UDF3,88,PCS,167,EUR,2020-02-03,2020-02-05, ,30822422,44155404,878991,2,IN
IN10,1001291,2,90455123,MPLF,93,PCS,437,EUR,2020-01-30,2020-02-03,x,68613813,49826393,106945,3,IN
IN10,1001291,1,89034752,MPLF,87,PCS,726,EUR,2020-01-30,2020-02-03,x,68613813,49826393,106945,2,IN
IN10,1001294,1,50191792,PYTF,9,KG,545,EUR,2020-01-30,2020-01-31, ,42978120,87940829,796637,3,IN
IN10,1001272,2,78949416,ZUFN,19,PCS,991,EUR,2020-01-29,2020-02-03, ,44702373,49826393,796637,2,IN
IN10,1001286,1,35470001,EDSA,1,KG,235,EUR,2020-01-27,2020-01-30, ,82040060,86162838,721890,3,IN
CN10,1001303,3,58200280,UDF3,13,PCS,335,EUR,2020-02-03,2020-02-05, ,44679314,71417158,459918,2,CN
US10,1001288,1,21595928,COLA,2,PCS,83,EUR,2020-01-29,2020-02-04, ,68061790,22179495,371470,4,US
US10,1001287,3,89034752,MPLF,94,PCS,726,EUR,2020-01-29,2020-02-05, ,68968014,81552979,211341,2,US
CN10,1001271,3,68338888,UDF3,30,PCS,167,EUR,2020-01-24,2020-02-04, ,18351645,71417158,629932,2,CN
US10,1001288,3,82207928,ZUFN,63,KG,441,EUR,2020-01-29,2020-02-05, ,68061790,88510487,211341,4,US
US10,1001304,2,69251696,UDF3,50,L,529,EUR,2020-02-03,2020-02-05, ,72479255,40424932,211341,5,US
CN10,1001261,1,86457056,MPLF,68,PCS,159,EUR,2020-01-24,2020-01-29, ,78881014,71417158,629932,1,CN
IN10,1001265,1,86662444,MPLF,29,KG,447,EUR,2020-01-22,2020-01-31,x,93048219,49826393,796637,1,IN
US10,1001287,2,88797376,MPLF,93,PCS,6,EUR,2020-01-29,2020-02-03, ,68968014,81552979,404648,3,US
CN10,1001273,2,47767912,PYTF,96,PCS,915,EUR,2020-02-03,2020-02-10, ,58010517,12948061,202794,2,CN
US10,1001281,2,86662444,MPLF,9,KG,447,EUR,2020-01-27,2020-02-03, ,91999822,81552979,404648,1,US
CN10,1001277,4,75990376,ZUFN,56,PCS,499,EUR,2020-01-27,2020-01-30, ,61568536,23344986,221109,2,CN
CN10,1001280,2,76304544,ZUFN,84,PCS,692,EUR,2020-01-27,2020-01-31, ,26214738,23344986,762799,1,CN
JP11,1001285,1,97625203,MPLF,16,KG,554,EUR,2020-01-30,2020-02-05,x,10768403,40601709,434365,1,JP
JP11,1001298,2,86834912,MPLF,96,PCS,381,EUR,2020-02-03,2020-02-05, ,14427468,40601709,339451,1,JP
US10,1001282,2,97625203,MPLF,35,KG,554,EUR,2020-01-27,2020-02-03, ,63234814,81552979,404648,2,US
BR10,1001311,1,87079640,MPLF,48,KG,332,EUR,2020-02-04,2020-02-06, ,30562118,32008687,535998,1,BR
BR10,1001290,1,88797376,MPLF,79,PCS,6,EUR,2020-01-30,2020-01-31, ,61543630,32008687,524640,1,BR
US10,1001278,1,24242928,COLA,99,KG,321,EUR,2020-01-27,2020-01-31, ,55359124,22179495,831588,1,US
US10,1001281,1,19474160,COLA,84,KG,986,EUR,2020-01-27,2020-01-30, ,91999822,22179495,626368,3,US
US10,1001268,4,75904608,ZUFN,67,PCS,544,EUR,2020-01-23,2020-01-30, ,37774575,88510487,626368,2,US
BR10,1001297,1,86834912,MPLF,36,PCS,381,EUR,2020-01-31,2020-02-03, ,19184589,32008687,825483,1,BR
DE10,1001293,1,88903632,MPLF,85,PCS,880,EUR,2020-01-30,2020-02-03, ,13848588,47656838,599883,1,DE
BR10,1001260,1,26230416,ZELA,34,PCS,190,EUR,2020-01-20,2020-01-29, ,52930047,40138709,218255,1,BR
IN10,1001300,1,86834912,MPLF,36,PCS,381,EUR,2020-02-03,2020-02-07, ,30822422,49826393,161041,1,IN
US10,1001331,1,26230416,ZELA,60,PCS,190,EUR,2020-02-14,2020-02-17, ,71010072,56417381,900655,2,US
US10,1001315,1,29156488,ZELA,57,PCS,374,EUR,2020-02-10,2020-02-18, ,90850760,56417381,327497,5,US
CN10,1001303,1,93159896,MPLF,15,PCS,159,EUR,2020-02-03,2020-02-12,x,44679314,20837115,446142,1,CN
US10,1001310,2,32071024,ZELA,24,KG,737,EUR,2020-02-03,2020-02-07, ,69491468,56417381,327497,3,US
CN10,1001301,3,85602600,ZUFN,18,L,361,EUR,2020-02-03,2020-02-11, ,70116237,23344986,801842,2,CN
US10,1001287,1,25235624,COLA,30,L,640,EUR,2020-01-29,2020-02-04, ,68968014,22179495,371470,3,US
US10,1001310,1,45841032,EDSA,81,PCS,603,EUR,2020-02-03,2020-02-07, ,69491468,23329589,327497,2,US
CN10,1001302,1,89034752,MPLF,78,PCS,726,EUR,2020-02-03,2020-02-07, ,70116237,20837115,774185,2,CN
CN10,1001299,1,86662444,MPLF,91,KG,447,EUR,2020-02-03,2020-02-07, ,77639249,20837115,774185,1,CN
CN10,1001299,2,29156488,ZELA,78,PCS,374,EUR,2020-02-11,2020-02-17, ,77639249,93048219,352886,1,CN
CN10,1001277,2,21595928,COLA,96,PCS,83,EUR,2020-01-28,2020-01-31, ,61568536,23246292,629932,3,CN
US10,1001309,1,86834912,MPLF,14,PCS,381,EUR,2020-02-03,2020-02-07, ,76476161,81552979,327497,1,US
US10,1001306,1,50191792,PYTF,72,KG,545,EUR,2020-02-03,2020-02-06, ,26753334,43449637,918895,1,US
US10,1001288,2,89034752,MPLF,71,PCS,726,EUR,2020-01-29,2020-02-05, ,68061790,81552979,211341,3,US
US10,1001276,1,48705128,PYTF,38,KG,799,EUR,2020-01-27,2020-02-05, ,50831348,43449637,211341,1,US
CN10,1001303,2,98147568,MPLF,3,L,996,EUR,2020-02-04,2020-02-10, ,44679314,20837115,774185,3,CN
JP11,1001298,1,24242928,COLA,73,KG,321,EUR,2020-02-03,2020-02-11, ,14427468,33607135,231270,1,JP
BR10,1001329,1,55226864,PYTF,28,PCS,520,EUR,2020-02-10,2020-02-13, ,82343323,51619782,692100,1,BR
BR10,1001332,1,22818912,COLA,55,KG,636,EUR,2020-02-10,2020-02-12, ,99603522,53251766,470218,2,BR
BR10,1001305,1,79697072,ZUFN,21,PCS,710,EUR,2020-02-03,2020-02-12, ,46360074,24642678,470218,1,BR
BR10,1001314,1,37238104,EDSA,71,PCS,320,EUR,2020-02-05,2020-02-11, ,34351663,26906049,509425,1,BR
BR10,1001317,1,26230416,ZELA,49,PCS,190,EUR,2020-02-17,2020-02-25, ,70449166,40138709,103387,3,BR
BR10,1001311,2,47961168,PYTF,40,PCS,555,EUR,2020-02-04,2020-02-10, ,30562118,53251766,103387,2,BR
BR10,1001296,2,82809960,ZUFN,38,L,435,EUR,2020-01-31,2020-02-10, ,81226330,24642678,103387,1,BR
BR10,1001314,2,88797376,MPLF,20,PCS,6,EUR,2020-02-05,2020-02-07, ,34351663,40138709,112103,3,BR
BR10,1001311,4,32071024,ZELA,41,KG,737,EUR,2020-02-04,2020-02-07, ,30562118,40138709,112103,2,BR
BR10,1001296,1,25235624,COLA,84,L,640,EUR,2020-01-31,2020-02-07, ,81226330,53251766,112103,1,BR
BR10,1001308,1,88903632,MPLF,94,PCS,880,EUR,2020-02-03,2020-02-05, ,94793957,32008687,688803,1,BR
JP11,1001313,2,88903632,MPLF,97,PCS,880,EUR,2020-02-05,2020-02-07,x,13917428,40601709,364717,2,JP
JP11,1001289,1,88903632,MPLF,53,PCS,880,EUR,2020-01-30,2020-02-10, ,90936752,40601709,819242,1,JP
JP11,1001313,1,22818912,COLA,80,KG,636,EUR,2020-02-05,2020-02-10, ,13917428,33607135,819242,2,JP
US10,1001306,2,75904608,ZUFN,81,PCS,544,EUR,2020-02-03,2020-02-11, ,26753334,88510487,398591,1,US
IN10,1001356,1,19474160,COLA,38,KG,986,EUR,2020-02-19,2020-02-20,x,65729036,87940829,719114,2,IN
IN10,1001338,2,79697072,ZUFN,87,PCS,710,EUR,2020-02-13,2020-02-19, ,23750852,70768553,970467,1,IN
IN10,1001316,1,87079640,MPLF,43,KG,332,EUR,2020-02-06,2020-02-18, ,82040060,49826393,668844,1,IN
IN10,1001338,1,22818912,COLA,1,KG,636,EUR,2020-02-13,2020-02-17, ,23750852,44155404,733568,1,IN
US10,1001351,4,69909608,UDF3,43,PCS,990,EUR,2020-02-18,2020-02-20, ,64195864,40424932,874972,3,US
IN10,1001328,3,64963528,UDF3,39,KG,702,EUR,2020-02-10,2020-02-14,x,45672955,98019339,326010,1,IN
US10,1001331,2,75603272,ZUFN,72,PCS,320,EUR,2020-02-10,2020-02-12, ,71010072,88510487,900655,3,US
US10,1001339,1,98147568,MPLF,53,L,996,EUR,2020-02-13,2020-02-17, ,40836156,81552979,967712,3,US
BR10,1001334,1,45841032,EDSA,48,PCS,603,EUR,2020-02-11,2020-02-18, ,37246758,84141246,821161,1,BR
DE10,1001347,1,86662444,MPLF,89,KG,447,EUR,2020-02-17,2020-02-19, ,64801529,47656838,554115,1,DE
BR10,1001332,3,60261224,UDF3,52,KG,350,EUR,2020-02-10,2020-02-14, ,99603522,89359211,610228,2,BR
BR10,1001332,2,98151444,MPLF,47,PCS,916,EUR,2020-02-10,2020-02-14, ,99603522,32008687,610228,1,BR
BR10,1001330,1,93159896,MPLF,55,PCS,159,EUR,2020-02-10,2020-02-11, ,31759289,32008687,509425,2,BR
JP11,1001318,1,37141432,EDSA,16,PCS,474,EUR,2020-02-07,2020-02-13, ,59231227,59231227,928550,1,JP
JP11,1001335,2,86834912,MPLF,30,PCS,381,EUR,2020-02-12,2020-02-14, ,48250236,40601709,758077,1,JP
JP11,1001327,1,82207928,ZUFN,10,KG,441,EUR,2020-02-10,2020-02-17, ,44849531,92217720,445257,1,JP
JP11,1001341,1,19816724,COLA,1,PCS,521,EUR,2020-02-20,2020-02-26, ,58931923,33607135,174410,1,JP
DE10,1001347,2,82809960,ZUFN,78,L,435,EUR,2020-02-17,2020-02-20, ,64801529,65550769,458229,2,DE
CN10,1001320,3,67221888,UDF3,76,KG,193,EUR,2020-02-07,2020-02-11, ,44679314,71417158,801842,3,CN
CN10,1001323,3,82207928,ZUFN,9,KG,441,EUR,2020-02-10,2020-02-14, ,91698003,23344986,103124,1,CN
DE10,1001336,1,48248768,PYTF,23,PCS,693,EUR,2020-02-12,2020-02-18, ,60450114,68613813,940886,2,DE
BR10,1001343,1,22818912,COLA,49,KG,636,EUR,2020-02-14,2020-02-18, ,88994835,53251766,821161,2,BR
DE10,1001324,1,50191792,PYTF,29,KG,545,EUR,2020-02-10,2020-02-18, ,90546423,68613813,940886,1,DE
IN10,1001348,1,86662444,MPLF,88,KG,447,EUR,2020-02-17,2020-02-25, ,69924358,49826393,734648,1,IN
IN10,1001374,1,87079640,MPLF,40,KG,332,EUR,2020-02-24,2020-02-26, ,45672955,49826393,280880,2,IN
CN10,1001337,3,78949416,ZUFN,97,PCS,991,EUR,2020-02-12,2020-02-18, ,73463213,23344986,420608,2,CN
BR10,1001352,1,89034752,MPLF,81,PCS,726,EUR,2020-02-19,2020-02-26, ,32454627,32008687,585063,1,BR
DE10,1001344,1,24567712,COLA,36,PCS,689,EUR,2020-02-17,2020-02-25, ,42053617,63821277,246023,1,DE
US10,1001359,2,60261224,UDF3,46,KG,350,EUR,2020-02-20,2020-02-24, ,28588831,40424932,634543,3,US
US10,1001353,3,56389144,UDF3,83,PCS,119,EUR,2020-02-19,2020-02-24, ,33529840,40424932,634543,2,US
US10,1001353,1,88903632,MPLF,32,PCS,880,EUR,2020-02-19,2020-02-21, ,33529840,81552979,315087,3,US
US10,1001349,1,22818912,COLA,74,KG,636,EUR,2020-02-18,2020-02-20, ,19024035,22179495,874972,2,US
US10,1001351,1,86834912,MPLF,1,PCS,381,EUR,2020-02-18,2020-02-19, ,64195864,81552979,300064,1,US
JP11,1001369,2,69251696,UDF3,70,L,529,EUR,2020-02-24,2020-02-25, ,58931923,79246109,804159,3,JP
JP11,1001354,3,32069368,ZELA,4,PCS,428,EUR,2020-02-19,2020-02-26,x,60223748,49784073,472545,3,JP
JP11,1001378,1,87079640,MPLF,50,KG,332,EUR,2020-02-24,2020-02-26, ,75223703,40601709,472545,4,JP
JP11,1001379,1,25235624,COLA,34,L,640,EUR,2020-02-26,2020-03-03, ,85522996,59231227,137282,3,JP
DE10,1001358,1,20667944,COLA,21,KG,463,EUR,2020-02-19,2020-02-24, ,91370480,63821277,488605,1,DE
JP11,1001335,1,25235624,COLA,24,L,640,EUR,2020-02-12,2020-02-20, ,48250236,33607135,773432,1,JP
US10,1001363,1,90455123,MPLF,75,PCS,437,EUR,2020-02-21,2020-02-25, ,35396553,56417381,698897,3,US
CN10,1001342,1,86662444,MPLF,32,KG,447,EUR,2020-02-14,2020-02-21, ,85564101,20837115,635610,1,CN
JP11,1001335,4,26709208,ZELA,32,KG,229,EUR,2020-02-12,2020-02-20, ,48250236,49784073,773432,2,JP
US10,1001373,4,26709208,ZELA,74,KG,229,EUR,2020-03-03,2020-03-09, ,99587757,56417381,182067,4,US
US10,1001350,2,75904608,ZUFN,25,PCS,544,EUR,2020-02-18,2020-02-26, ,37774575,88510487,182067,1,US
JP11,1001380,1,78949416,ZUFN,44,PCS,991,EUR,2020-02-24,2020-03-02,x,98033398,92217720,272107,1,JP
JP11,1001346,2,69909608,UDF3,97,PCS,990,EUR,2020-02-17,2020-02-26, ,95741447,79246109,472545,2,JP
JP11,1001379,2,88797376,MPLF,20,PCS,6,EUR,2020-02-24,2020-02-25, ,85522996,40601709,804159,4,JP
JP11,1001390,1,86834912,MPLF,29,PCS,381,EUR,2020-02-26,2020-02-27, ,70110687,40601709,137282,5,JP
DE10,1001367,1,87079640,MPLF,28,KG,332,EUR,2020-02-24,2020-02-27, ,89136512,47656838,138656,2,DE
JP11,1001418,1,22818912,COLA,37,KG,636,EUR,2020-03-03,2020-03-05, ,74509438,49784073,771153,1,JP
BR10,1001370,1,24242928,COLA,9,KG,321,EUR,2020-02-24,2020-02-28, ,62145904,53251766,378620,1,BR
BR10,1001414,1,25398208,COLA,56,PCS,504,EUR,2020-03-02,2020-03-05, ,98019339,53251766,192077,3,BR
US10,1001373,1,44401842,EDSA,32,PCS,207,EUR,2020-02-24,2020-03-02, ,99587757,40424932,924005,2,US
US10,1001373,2,98147568,MPLF,3,L,996,EUR,2020-02-24,2020-02-27, ,99587757,81552979,774518,3,US
US10,1001372,1,98147568,MPLF,8,L,996,EUR,2020-02-24,2020-02-27, ,85454276,81552979,774518,1,US
US10,1001368,1,60261224,UDF3,3,KG,350,EUR,2020-02-24,2020-02-26, ,65550769,40424932,182067,2,US
DE10,1001394,1,68338888,UDF3,36,PCS,167,EUR,2020-02-27,2020-03-03, ,13848588,59321219,249054,1,DE
DE10,1001386,2,74349496,UDF3,22,KG,341,EUR,2020-02-26,2020-03-02, ,83839016,59321219,242708,2,DE
DE10,1001383,1,28440760,ZELA,5,PCS,603,EUR,2020-02-25,2020-02-27, ,72770444,31295016,138656,6,DE
DE10,1001382,1,20667944,COLA,11,KG,463,EUR,2020-02-24,2020-02-27, ,57773650,63821277,138656,5,DE
DE10,1001367,2,98147568,MPLF,23,L,996,EUR,2020-02-24,2020-02-27, ,89136512,47656838,138656,3,DE
CN10,1001408,1,32069368,ZELA,77,PCS,428,EUR,2020-03-12,2020-03-17, ,62549829,93048219,520813,3,CN
DE10,1001358,3,75990376,ZUFN,51,PCS,499,EUR,2020-02-19,2020-02-27, ,91370480,65550769,138656,1,DE
IN10,1001364,1,93159896,MPLF,51,PCS,159,EUR,2020-02-21,2020-02-28, ,44702373,49826393,628934,1,IN
CN10,1001397,3,43678400,EDSA,46,PCS,115,EUR,2020-02-28,2020-03-05, ,28169736,49485597,520813,2,CN
IN10,1001384,1,19816724,COLA,91,PCS,521,EUR,2020-03-03,2020-03-09, ,49712938,49826393,392955,2,IN
IN10,1001385,1,87079640,MPLF,75,KG,332,EUR,2020-02-26,2020-03-03, ,35240638,49826393,941058,1,IN
IN10,1001384,3,54965832,PYTF,65,G,77,EUR,2020-02-26,2020-03-02,x,49712938,87940829,392955,3,IN
IN10,1001364,2,60261224,UDF3,66,KG,350,EUR,2020-02-21,2020-02-26, ,44702373,98019339,280880,1,IN
BR10,1001370,2,88346328,MPLF,85,KG,618,EUR,2020-02-24,2020-02-27, ,62145904,32008687,510345,1,BR
CN10,1001361,1,86662444,MPLF,80,KG,447,EUR,2020-02-20,2020-02-26, ,22018185,71417158,596464,1,CN
IN10,1001395,1,44409248,EDSA,80,L,267,EUR,2020-02-27,2020-03-04, ,76822631,86162838,716716,2,IN
IN10,1001409,1,88797376,MPLF,7,PCS,6,EUR,2020-03-02,2020-03-10, ,52038534,49826393,251572,1,IN
IN10,1001416,2,51088568,PYTF,41,PCS,234,EUR,2020-03-02,2020-03-09, ,69924358,87940829,782156,2,IN
IN10,1001415,3,75904608,ZUFN,73,PCS,544,EUR,2020-03-02,2020-03-06, ,30822422,44488029,162941,2,IN
IN10,1001423,1,97625203,MPLF,60,KG,554,EUR,2020-03-04,2020-03-05, ,63339019,30090592,397744,3,IN
IN10,1001387,1,22818912,COLA,6,KG,636,EUR,2020-02-26,2020-03-05,x,62124290,30090592,397744,1,IN
IN10,1001416,1,24242928,COLA,67,KG,321,EUR,2020-03-02,2020-03-04, ,69924358,30090592,716716,6,IN
BR10,1001414,3,26230416,ZELA,2,PCS,190,EUR,2020-03-02,2020-03-06, ,98019339,40138709,894108,2,BR
IN10,1001415,1,43151008,EDSA,84,PCS,554,EUR,2020-03-02,2020-03-04,x,30822422,86162838,716716,4,IN
DE10,1001391,4,75603272,ZUFN,43,PCS,320,EUR,2020-02-27,2020-03-06, ,91370480,65550769,780638,1,DE
DE10,1001367,3,76304544,ZUFN,24,PCS,692,EUR,2020-02-24,2020-03-05, ,89136512,65550769,553899,1,DE
