WERKS,BELNR,BUZEI,MATNR,MATKL,MENGE,MEINS,NETPR,PEINH,EBELN,EBELP
IN10,7741813,1,86662444,MPLF,94,KG,447,EUR,734648,1
BR10,7573714,1,13405872,TPM1,32,PCS,3,EUR,984584,1
IN10,7117568,1,87079640,MPLF,40,KG,315,EUR,280880,2
CN10,8371184,1,78949416,ZUFN,97,PCS,991,EUR,420608,2
IN10,5231391,1,26857600,ZELA,99,PCS,453,EUR,719114,1
IN10,5519734,2,17231232,TPM1,47,PCS,5,EUR,280880,3
BR10,5565306,1,89034752,MPLF,81,PCS,726,EUR,585063,1
DE10,6675560,1,24567712,COLA,36,PCS,689,EUR,246023,1
US10,9165580,1,60261224,UDF3,46,KG,350,EUR,634543,3
US10,8820475,2,56389144,UDF3,83,PCS,119,EUR,634543,2
DE10,8848165,1,11159536,TPM1,9,PCS,1,EUR,458229,1
US10,9458272,1,88903632,MPLF,32,PCS,880,EUR,315087,3
US10,8585744,1,10615744,TPM1,8,PCS,5,EUR,315087,1
US10,5934651,1,22818912,COLA,74,KG,636,EUR,874972,2
US10,8820475,1,86834912,MPLF,1,PCS,381,EUR,300064,1
JP11,7969762,1,69251696,UDF3,70,L,529,EUR,804159,3
JP11,7722924,3,11788404,TPM1,24,PCS,6,EUR,472545,1
JP11,7153501,2,87079640,MPLF,50,KG,332,EUR,472545,4
JP11,9000107,2,50191792,PYTF,78,KG,545,EUR,137282,1
JP11,6251382,2,25235624,COLA,34,L,640,EUR,137282,3
DE10,6359448,1,16177764,TPM1,41,KG,4,EUR,246023,2
DE10,8848165,2,11788404,TPM1,31,PCS,6,EUR,488605,2
DE10,8457121,1,20667944,COLA,21,KG,463,EUR,488605,1
US10,8585744,2,10615744,TPM1,61,PCS,5,EUR,698897,1
US10,8585744,3,13405872,TPM1,32,PCS,3,EUR,698897,2
US10,6915531,2,19297648,TPM1,86,PCS,2,EUR,634543,1
US10,6915531,3,16177764,TPM1,56,KG,4,EUR,698897,4
JP11,6251382,1,25235624,COLA,24,L,640,EUR,773432,1
CN10,6554021,1,32071024,ZELA,8,KG,739,EUR,267545,1
CN10,5901739,3,15353960,TPM1,30,PCS,2,EUR,185602,3
CN10,5901739,2,15353960,TPM1,46,PCS,2,EUR,185602,2
US10,6295189,1,90455123,MPLF,75,PCS,437,EUR,698897,3
CN10,5901739,1,18608880,TPM1,26,PCS,1,EUR,185602,1
CN10,5901739,4,17231232,TPM1,29,PCS,5,EUR,658892,1
CN10,6585209,1,13405872,TPM1,31,PCS,3,EUR,596464,2
JP11,7153501,1,26709208,ZELA,32,KG,229,EUR,773432,2
JP11,4982951,2,19297648,TPM1,38,PCS,2,EUR,222585,1
JP11,7722924,1,11788404,TPM1,25,PCS,6,EUR,222585,2
JP11,7722924,2,13405872,TPM1,49,PCS,3,EUR,222585,3
US10,6754816,1,26709208,ZELA,74,KG,229,EUR,182067,4
US10,6915531,4,18608880,TPM1,64,PCS,1,EUR,182067,3
JP11,4982951,3,18608880,TPM1,98,PCS,1,EUR,804159,1
US10,6474498,1,75904608,ZUFN,25,PCS,544,EUR,182067,1
JP11,4982951,1,15353960,TPM1,36,PCS,2,EUR,683008,1
JP11,7706789,2,11788404,TPM1,37,PCS,6,EUR,677801,1
JP11,5259699,1,69909608,UDF3,97,PCS,990,EUR,472545,2
JP11,7706789,1,13405872,TPM1,19,PCS,3,EUR,137282,4
JP11,8297723,2,16177764,TPM1,28,KG,4,EUR,137282,2
JP11,5744124,1,88797376,MPLF,21,PCS,6,EUR,804159,4
JP11,8297723,1,15353960,TPM1,28,PCS,2,EUR,804159,2
JP11,6011471,1,86834912,MPLF,29,PCS,381,EUR,137282,5
JP11,8297723,3,16177764,TPM1,34,KG,4,EUR,967013,1
DE10,8515677,1,87079640,MPLF,28,KG,332,EUR,138656,2
JP11,5744124,2,22818912,COLA,37,KG,636,EUR,771153,1
BR10,7165421,1,10615744,TPM1,56,PCS,5,EUR,510345,2
BR10,8207406,1,18608880,TPM1,22,PCS,1,EUR,510345,3
BR10,6417145,1,24242928,COLA,9,KG,321,EUR,378620,1
BR10,7165421,2,11788404,TPM1,1,PCS,6,EUR,192077,2
BR10,8870649,2,25398208,COLA,56,PCS,504,EUR,192077,3
US10,6239351,1,11788404,TPM1,34,PCS,6,EUR,216023,1
US10,4952575,4,18608880,TPM1,16,PCS,1,EUR,924005,3
US10,6241297,1,44401842,EDSA,32,PCS,207,EUR,924005,2
US10,4952575,3,19297648,TPM1,93,PCS,2,EUR,924005,1
US10,4952575,2,19297648,TPM1,96,PCS,2,EUR,133605,1
US10,9504072,2,98147568,MPLF,3,L,996,EUR,774518,3
US10,9504072,1,98147568,MPLF,8,L,996,EUR,774518,1
JP11,4984844,2,78949416,ZUFN,69,PCS,991,EUR,269689,2
US10,5650276,1,60261224,UDF3,3,KG,350,EUR,182067,2
DE10,6707588,1,68338888,UDF3,36,PCS,167,EUR,249054,1
DE10,7592445,3,11788404,TPM1,69,PCS,6,EUR,242708,3
DE10,6309262,3,74349496,UDF3,22,KG,341,EUR,242708,2
DE10,7324178,2,16177764,TPM1,86,KG,4,EUR,242708,1
DE10,7592445,2,11788404,TPM1,53,PCS,6,EUR,280228,1
DE10,6309262,2,28440760,ZELA,5,PCS,603,EUR,138656,6
DE10,7869362,1,20667944,COLA,11,KG,463,EUR,138656,5
DE10,7592445,1,13405872,TPM1,15,PCS,3,EUR,138656,4
DE10,6309262,1,98147568,MPLF,23,L,996,EUR,138656,3
CN10,7601014,2,32069368,ZELA,77,PCS,428,EUR,520813,3
DE10,7561508,1,75990376,ZUFN,51,PCS,499,EUR,138656,1
DE10,7324178,1,15353960,TPM1,20,PCS,2,EUR,147513,1
IN10,7086253,1,93159896,MPLF,47,PCS,154,EUR,628934,1
DE10,7324178,3,18608880,TPM1,74,PCS,1,EUR,211249,2
CN10,7601014,1,43678400,EDSA,46,PCS,115,EUR,520813,2
IN10,8409747,1,13405872,TPM1,7,PCS,3,EUR,628934,2
IN10,5056539,1,19816724,COLA,87,PCS,523,EUR,392955,2
IN10,8409747,3,11788404,TPM1,11,PCS,6,EUR,941058,2
IN10,6709127,1,87079640,MPLF,75,KG,332,EUR,941058,1
IN10,7189570,2,15353960,TPM1,80,PCS,2,EUR,628934,5
IN10,6034457,1,24567712,COLA,1,PCS,719,EUR,628934,3
IN10,7189570,1,19297648,TPM1,59,PCS,2,EUR,734648,2
BR10,8870649,1,88346328,MPLF,85,KG,618,EUR,510345,1
CN10,9239593,1,86662444,MPLF,80,KG,431,EUR,596464,1
CN10,7915611,1,13505536,TPM1,89,PCS,7,EUR,658892,2
IN10,8409747,2,11788404,TPM1,33,PCS,6,EUR,628934,4
IN10,9266392,1,44409248,EDSA,76,L,267,EUR,716716,2
IN10,5766453,2,88797376,MPLF,7,PCS,6,EUR,251572,1
IN10,6303710,3,19297648,TPM1,59,PCS,2,EUR,782156,4
IN10,5268088,1,53640144,PYTF,38,PCS,498,EUR,782156,3
IN10,6046609,1,51088568,PYTF,41,PCS,234,EUR,782156,2
IN10,6303710,2,18608880,TPM1,34,PCS,1,EUR,782156,1
IN10,5723569,1,98147568,MPLF,39,L,1038,EUR,162941,3
IN10,8913760,1,75904608,ZUFN,68,PCS,544,EUR,162941,2
IN10,6303710,1,17231232,TPM1,60,PCS,5,EUR,162941,1
IN10,9048073,1,97625203,MPLF,60,KG,554,EUR,397744,3
IN10,6064804,1,89034752,MPLF,90,PCS,726,EUR,397744,2
IN10,7388708,2,24242928,COLA,68,KG,321,EUR,716716,6
IN10,7830437,2,13505536,TPM1,62,PCS,7,EUR,716716,5
BR10,8974078,1,26230416,ZELA,2,PCS,190,EUR,894108,2
IN10,7388708,1,43151008,EDSA,84,PCS,554,EUR,716716,4
DE10,7105376,4,19297648,TPM1,92,PCS,2,EUR,641533,3
BR10,6637022,1,10615744,TPM1,56,PCS,5,EUR,894108,1
IN10,7830437,3,11788404,TPM1,37,PCS,6,EUR,251572,3
DE10,7986761,2,13505536,TPM1,7,PCS,7,EUR,780638,2
DE10,5166731,1,75603272,ZUFN,43,PCS,320,EUR,780638,1
BR10,8847334,1,16177764,TPM1,1,KG,4,EUR,136666,1
DE10,7986761,1,11788404,TPM1,86,PCS,6,EUR,553899,2
DE10,7763657,1,76304544,ZUFN,24,PCS,692,EUR,553899,1
DE10,6783793,1,29156488,ZELA,82,PCS,374,EUR,211249,5
DE10,8561365,1,75227320,UDF3,48,PCS,594,EUR,211249,4
DE10,9164261,1,86457056,MPLF,34,PCS,159,EUR,780638,3
DE10,8099192,1,26230416,ZELA,75,PCS,190,EUR,780638,4
DE10,7105376,2,18608880,TPM1,47,PCS,1,EUR,779260,1
DE10,6933887,1,44409248,EDSA,18,L,267,EUR,211249,3
IN10,5723569,4,25150904,COLA,90,PCS,971,EUR,635033,2
DE10,8561365,2,75227320,UDF3,89,PCS,594,EUR,857713,1
DE10,7105376,3,18608880,TPM1,89,PCS,1,EUR,857713,3
IN10,5723569,2,98147568,MPLF,93,L,996,EUR,847482,1
DE10,7105376,1,18608880,TPM1,36,PCS,1,EUR,211249,1
IN10,6713084,1,88346328,MPLF,88,KG,618,EUR,716716,3
DE10,6783793,2,86662444,MPLF,63,KG,447,EUR,641533,1
IN10,6303710,4,17231232,TPM1,75,PCS,5,EUR,847482,4
DE10,7986761,3,10615744,TPM1,46,PCS,5,EUR,857713,2
BR10,6637022,2,11788404,TPM1,89,PCS,6,EUR,901126,1
BR10,9421171,1,88797376,MPLF,15,PCS,6,EUR,192077,4
CN10,8984023,1,19816724,COLA,7,PCS,521,EUR,650955,1
CN10,8819243,1,75904608,ZUFN,58,PCS,520,EUR,650955,2
CN10,9662817,1,19474160,COLA,69,KG,975,EUR,956091,1
US10,8053853,1,44074088,EDSA,31,PCS,52,EUR,384119,2
US10,9621078,2,15353960,TPM1,72,PCS,2,EUR,467215,6
BR10,6514839,1,86834912,MPLF,52,PCS,381,EUR,192077,1
US10,9092416,1,32003616,ZELA,54,L,231,EUR,467215,4
IN10,7830437,1,13405872,TPM1,7,PCS,3,EUR,716716,1
US10,5167512,1,25235624,COLA,25,L,640,EUR,467215,2
US10,5175221,3,13405872,TPM1,2,PCS,3,EUR,677988,3
US10,5974965,2,88797376,MPLF,6,PCS,6,EUR,677988,2
US10,6305081,1,25150904,COLA,63,PCS,976,EUR,677988,1
US10,9621078,1,16177764,TPM1,86,KG,4,EUR,467215,3
US10,7816081,1,88346328,MPLF,96,KG,618,EUR,992820,3
JP11,8406748,1,87079640,MPLF,27,KG,332,EUR,681736,3
JP11,8150207,1,19816724,COLA,64,PCS,521,EUR,681736,1
JP11,5147530,1,58890322,UDF3,16,PCS,813,EUR,433852,1
JP11,9394178,2,86457056,MPLF,5,PCS,159,EUR,426364,1
US10,7573815,1,84480424,ZUFN,41,G,136,EUR,197667,1
JP11,6333432,1,21595928,COLA,32,PCS,83,EUR,269689,3
CN10,7710911,1,35470001,EDSA,30,KG,235,EUR,520813,1
JP11,9394178,1,78949416,ZUFN,42,PCS,991,EUR,269689,1
US10,5175221,1,10615744,TPM1,72,PCS,5,EUR,558916,2
US10,9269975,1,24242928,COLA,60,KG,321,EUR,558916,1
BR10,9655965,1,16177764,TPM1,58,KG,4,EUR,382106,1
BR10,5182615,2,21595928,COLA,25,PCS,83,EUR,294967,6
BR10,5912341,1,26709208,ZELA,95,KG,229,EUR,294967,5
BR10,9742690,1,90455123,MPLF,53,PCS,437,EUR,294967,4
BR10,6603326,1,28148584,ZELA,74,PCS,778,EUR,294967,3
BR10,7771497,1,88903632,MPLF,94,PCS,880,EUR,294967,1
US10,5621188,2,19297648,TPM1,52,PCS,2,EUR,710446,1
US10,5621188,1,18608880,TPM1,71,PCS,1,EUR,921418,1
US10,9528357,1,58890322,UDF3,90,PCS,829,EUR,128427,1
IN10,6133170,1,13405872,TPM1,63,PCS,3,EUR,251572,2
US10,6377033,1,76304544,ZUFN,63,PCS,692,EUR,467215,1
US10,7965136,1,88903632,MPLF,89,PCS,880,EUR,384119,1
US10,9677598,1,26230416,ZELA,31,PCS,190,EUR,467215,5
BR10,5182615,1,28348643,ZELA,66,PCS,684,EUR,294967,2
US10,7968075,1,86457056,MPLF,91,PCS,159,EUR,384119,3
DE10,8769636,1,13405872,TPM1,61,PCS,3,EUR,641533,2
BR10,8768177,1,13405872,TPM1,49,PCS,3,EUR,785132,1
IN10,5710227,2,19297648,TPM1,68,PCS,2,EUR,405770,1
JP11,4946278,1,15353960,TPM1,81,PCS,2,EUR,653160,2
CN10,6145026,2,25398208,COLA,25,PCS,504,EUR,210042,2
CN10,6145026,1,32069368,ZELA,67,PCS,428,EUR,504710,1
IN10,6133170,4,13405872,TPM1,7,PCS,3,EUR,184449,2
IN10,8047666,1,97625203,MPLF,59,KG,554,EUR,184449,1
IN10,9021585,1,24242928,COLA,30,KG,321,EUR,702335,3
IN10,6133170,3,11159536,TPM1,67,PCS,1,EUR,702335,2
IN10,5710227,1,16177764,TPM1,36,KG,4,EUR,702335,1
IN10,7623917,1,53640144,PYTF,41,PCS,488,EUR,635033,5
IN10,9308868,1,88797376,MPLF,93,PCS,6,EUR,655466,2
IN10,6133170,2,13405872,TPM1,85,PCS,3,EUR,635033,3
IN10,9383755,1,79697072,ZUFN,64,PCS,710,EUR,635033,4
DE10,8718454,1,50191792,PYTF,28,KG,545,EUR,740748,1
DE10,7166391,1,18608880,TPM1,80,PCS,1,EUR,641533,4
DE10,7264116,1,88903632,MPLF,49,PCS,880,EUR,449298,1
IN10,5412840,1,37238104,EDSA,14,PCS,320,EUR,847482,2
IN10,6156539,1,26857600,ZELA,11,PCS,453,EUR,635033,1
CN10,5275745,1,62792440,UDF3,28,PCS,124,EUR,503303,1
BR10,6797249,1,19297648,TPM1,33,PCS,2,EUR,746640,2
US10,8541476,1,71374072,UDF3,38,PCS,293,EUR,554097,3
CN10,8443290,1,88903632,MPLF,65,PCS,880,EUR,712377,2
US10,5212863,1,25235624,COLA,85,L,640,EUR,429206,1
BR10,7148739,1,88903632,MPLF,40,PCS,880,EUR,259278,1
US10,5212863,2,88903632,MPLF,35,PCS,880,EUR,554097,1
US10,6845565,1,13505536,TPM1,82,PCS,7,EUR,554097,2
IN10,7998634,1,88903632,MPLF,1,PCS,880,EUR,503593,1
US10,5234018,1,50862632,PYTF,42,PCS,867,EUR,302570,1
US10,8541476,2,24242928,COLA,24,KG,321,EUR,674681,3
US10,6269963,1,58200280,UDF3,72,PCS,335,EUR,883066,1
BR10,7598670,1,78949416,ZUFN,90,PCS,991,EUR,759417,1
CN10,9500844,1,86662444,MPLF,20,KG,447,EUR,210042,1
BR10,6797249,2,18608880,TPM1,46,PCS,1,EUR,525030,1
CN10,5001543,1,93159896,MPLF,8,PCS,159,EUR,510703,1
DE10,9303008,1,18608880,TPM1,19,PCS,1,EUR,767487,1
BR10,5260309,1,32069368,ZELA,26,PCS,428,EUR,795610,2
US10,9237131,1,79697072,ZUFN,15,PCS,710,EUR,753959,1
IN10,5429967,4,11159536,TPM1,89,PCS,1,EUR,897838,1
DE10,7299653,1,13405872,TPM1,22,PCS,3,EUR,220042,1
IN10,9425673,1,82207928,ZUFN,39,KG,441,EUR,759424,3
BR10,9735676,1,11159536,TPM1,91,PCS,1,EUR,746640,1
IN10,5429967,1,13405872,TPM1,20,PCS,3,EUR,124022,1
IN10,5429967,2,10615744,TPM1,58,PCS,5,EUR,124022,2
JP11,5057511,2,10615744,TPM1,28,PCS,5,EUR,552390,1
JP11,8019304,1,75603272,ZUFN,42,PCS,320,EUR,508770,3
JP11,5867425,1,25398208,COLA,91,PCS,504,EUR,508770,1
JP11,7628541,1,89034752,MPLF,29,PCS,726,EUR,997320,1
JP11,7290467,1,37238104,EDSA,57,PCS,320,EUR,653160,1
JP11,5057511,1,10615744,TPM1,22,PCS,5,EUR,619666,1
IN10,5429967,3,13505536,TPM1,84,PCS,7,EUR,759424,1
IN10,7706321,1,15353960,TPM1,86,PCS,2,EUR,759424,2
IN10,7176760,1,98151444,MPLF,90,PCS,916,EUR,113751,1
DE10,8123005,1,74349496,UDF3,60,KG,341,EUR,266898,1
DE10,5190271,1,13505536,TPM1,20,PCS,7,EUR,614548,1
IN10,6046949,1,76304544,ZUFN,82,PCS,692,EUR,897838,2
DE10,7481356,1,22818912,COLA,96,KG,636,EUR,419239,1
BR10,9299300,1,15353960,TPM1,3,PCS,2,EUR,122806,1
US10,4980451,2,19474160,COLA,28,KG,986,EUR,980555,3
US10,7672682,3,48248768,PYTF,10,PCS,693,EUR,283648,2
JP11,8912292,1,55226864,PYTF,21,PCS,520,EUR,638891,1
JP11,5648218,1,97625203,MPLF,8,KG,579,EUR,948645,2
US10,9319804,1,83863032,ZUFN,13,G,263,EUR,863924,1
JP11,6162410,1,78949416,ZUFN,45,PCS,991,EUR,948645,1
DE10,8923532,1,88903632,MPLF,56,PCS,880,EUR,419239,2
CN10,7267534,1,10615744,TPM1,87,PCS,5,EUR,771529,1
JP11,5111588,1,82809960,ZUFN,92,L,435,EUR,552390,3
US10,8263797,1,40378320,EDSA,97,PCS,605,EUR,609752,2
US10,7672682,2,89034752,MPLF,88,PCS,726,EUR,609752,1
US10,5476880,2,86457056,MPLF,61,PCS,159,EUR,689691,1
JP11,8972361,1,17231232,TPM1,36,PCS,5,EUR,552390,2
US10,7672682,1,82207928,ZUFN,41,KG,441,EUR,674681,2
IN10,6448445,1,26230416,ZELA,82,PCS,190,EUR,112780,2
US10,4980451,1,88346328,MPLF,63,KG,618,EUR,883066,3
US10,5476880,1,48075088,PYTF,28,KG,353,EUR,883066,2
IN10,8438274,1,62792440,UDF3,33,PCS,124,EUR,581665,1
US10,8103715,2,13405872,TPM1,12,PCS,3,EUR,283648,7
CN10,6899621,1,98151444,MPLF,57,PCS,916,EUR,132143,3
CN10,9659995,1,84480424,ZUFN,60,G,136,EUR,132143,2
CN10,7267534,3,11788404,TPM1,33,PCS,6,EUR,132143,1
CN10,7267534,2,13405872,TPM1,73,PCS,3,EUR,107654,1
US10,7669740,1,90455123,MPLF,15,PCS,437,EUR,980555,1
US10,8103715,1,10615744,TPM1,56,PCS,5,EUR,674681,1
DE10,6919253,1,13505536,TPM1,7,PCS,7,EUR,614548,2
US10,5534506,1,15353960,TPM1,55,PCS,2,EUR,283648,3
US10,7066206,4,13505536,TPM1,80,PCS,7,EUR,957300,1
US10,8637097,1,76304544,ZUFN,88,PCS,676,EUR,957300,3
US10,6898025,2,90455123,MPLF,19,PCS,437,EUR,332047,2
DE10,8041682,1,16177764,TPM1,71,KG,4,EUR,142866,1
US10,6734868,1,89034752,MPLF,20,PCS,726,EUR,283648,4
DE10,6054784,1,24567712,COLA,93,PCS,689,EUR,142866,2
DE10,8429424,1,75904608,ZUFN,52,PCS,544,EUR,902388,2
DE10,6054784,2,88903632,MPLF,6,PCS,880,EUR,461711,1
DE10,5939091,1,97625203,MPLF,70,KG,554,EUR,461711,3
DE10,6919253,2,11788404,TPM1,33,PCS,6,EUR,478588,3
US10,7066206,1,11788404,TPM1,78,PCS,6,EUR,980555,2
US10,8439507,1,21595928,COLA,40,PCS,83,EUR,980555,4
US10,7066206,2,13405872,TPM1,97,PCS,3,EUR,863924,2
US10,6206004,1,78949416,ZUFN,41,PCS,991,EUR,283648,1
DE10,8041682,2,19297648,TPM1,96,PCS,2,EUR,902388,1
CN10,6205195,1,56389144,UDF3,24,PCS,119,EUR,235368,1
US10,8942008,1,47961168,PYTF,44,PCS,555,EUR,283648,6
US10,7066206,3,11159536,TPM1,80,PCS,1,EUR,283648,5
CN10,8470446,1,82207928,ZUFN,49,KG,441,EUR,142679,1
JP11,9135902,1,19816724,COLA,94,PCS,521,EUR,638891,2
JP11,6143637,1,25398208,COLA,77,PCS,504,EUR,346982,1
JP11,6189533,1,98151444,MPLF,24,PCS,916,EUR,415971,1
JP11,7562755,1,18608880,TPM1,43,PCS,1,EUR,415971,2
JP11,6638161,2,13405872,TPM1,9,PCS,3,EUR,948811,1
BR10,6465723,1,88903632,MPLF,32,PCS,880,EUR,270224,1
CN10,6680630,1,69909608,UDF3,51,PCS,990,EUR,537372,1
CN10,5384041,1,22818912,COLA,76,KG,636,EUR,703455,1
BR10,8310492,1,16177764,TPM1,96,KG,4,EUR,276451,2
US10,7904422,2,13505536,TPM1,11,PCS,7,EUR,654395,1
US10,7904422,3,13405872,TPM1,49,PCS,3,EUR,722487,1
US10,7927759,1,15353960,TPM1,41,PCS,2,EUR,722487,2
US10,8481259,2,88346328,MPLF,43,KG,618,EUR,324630,2
IN10,9042222,1,84480424,ZUFN,54,G,136,EUR,781646,1
IN10,8636378,1,28348643,ZELA,1,PCS,692,EUR,828877,4
IN10,7286955,1,26857600,ZELA,99,PCS,453,EUR,828877,3
IN10,8472021,3,19297648,TPM1,43,PCS,2,EUR,828877,2
IN10,8472021,1,15353960,TPM1,58,PCS,2,EUR,649173,1
US10,8481259,1,50191792,PYTF,6,KG,545,EUR,123983,1
JP11,7470163,1,11159536,TPM1,14,PCS,1,EUR,948811,2
BR10,8996084,1,44409248,EDSA,82,L,267,EUR,276451,1
CN10,5623117,1,10615744,TPM1,79,PCS,5,EUR,658748,1
CN10,7933270,1,45841032,EDSA,1,PCS,603,EUR,658748,2
CN10,6976894,1,18608880,TPM1,88,PCS,1,EUR,642945,1
CN10,5623117,2,10615744,TPM1,68,PCS,5,EUR,642945,2
CN10,6976894,2,15353960,TPM1,61,PCS,2,EUR,642945,3
CN10,5623117,3,11159536,TPM1,34,PCS,1,EUR,401314,2
CN10,5623117,4,11159536,TPM1,87,PCS,1,EUR,620413,3
DE10,7786702,3,19297648,TPM1,6,PCS,2,EUR,424465,1
DE10,8852607,1,77128608,ZUFN,12,PCS,606,EUR,403241,3
DE10,8785947,1,25235624,COLA,16,L,640,EUR,403241,2
DE10,8381605,1,88797376,MPLF,44,PCS,6,EUR,403241,1
DE10,7786702,2,19297648,TPM1,27,PCS,2,EUR,321404,4
DE10,5337813,1,20667944,COLA,49,KG,463,EUR,321404,3
DE10,6453708,1,13405872,TPM1,79,PCS,3,EUR,321404,2
DE10,7562317,2,19474160,COLA,43,KG,986,EUR,321404,1
DE10,7562317,1,88346328,MPLF,62,KG,618,EUR,478588,2
DE10,9077862,1,98147568,MPLF,29,L,996,EUR,478588,1
DE10,7786702,1,18608880,TPM1,64,PCS,1,EUR,461711,2
JP11,7470163,4,10615744,TPM1,71,PCS,5,EUR,869753,1
JP11,8467891,2,83863032,ZUFN,39,G,263,EUR,948811,3
JP11,7178136,1,97625203,MPLF,41,KG,554,EUR,846863,1
JP11,7470163,2,13505536,TPM1,38,PCS,7,EUR,948811,5
BR10,9216331,1,10615744,TPM1,36,PCS,5,EUR,788573,1
BR10,7548338,1,16177764,TPM1,68,KG,4,EUR,788573,2
BR10,6956295,1,87079640,MPLF,79,KG,332,EUR,788573,3
BR10,9018085,1,82207928,ZUFN,67,KG,441,EUR,935736,1
BR10,7089825,1,49790248,PYTF,1,PCS,700,EUR,761300,1
BR10,7548338,2,17231232,TPM1,96,PCS,5,EUR,761300,2
BR10,7548338,3,15353960,TPM1,80,PCS,2,EUR,761300,3
BR10,9216331,2,11788404,TPM1,24,PCS,6,EUR,683850,1
US10,9085307,1,15353960,TPM1,24,PCS,2,EUR,318124,1
US10,8474885,3,11159536,TPM1,55,PCS,1,EUR,416083,1
US10,7704010,2,25150904,COLA,67,PCS,976,EUR,642163,1
BR10,6416591,3,10615744,TPM1,81,PCS,5,EUR,548627,2
BR10,6412188,1,86662444,MPLF,93,KG,447,EUR,548627,1
BR10,7323728,1,37141432,EDSA,43,PCS,474,EUR,561616,1
BR10,6416591,2,13405872,TPM1,62,PCS,3,EUR,855446,2
DE10,8857311,1,13505536,TPM1,47,PCS,7,EUR,917081,1
DE10,6394699,1,16177764,TPM1,67,KG,4,EUR,908489,1
DE10,5295892,1,20667944,COLA,78,KG,463,EUR,945859,1
US10,7704010,1,32071024,ZELA,57,KG,737,EUR,142782,2
DE10,7730842,1,90455123,MPLF,77,PCS,437,EUR,945859,2
JP11,8062541,1,10615744,TPM1,2,PCS,5,EUR,609036,1
US10,8377730,1,51088568,PYTF,44,PCS,234,EUR,142782,1
IN10,6501429,1,13505536,TPM1,58,PCS,7,EUR,943840,2
IN10,5548017,1,76304544,ZUFN,39,PCS,708,EUR,893336,1
IN10,9681266,2,19816724,COLA,9,PCS,521,EUR,893336,2
DE10,9224385,1,78949416,ZUFN,20,PCS,991,EUR,945859,3
IN10,6501429,2,11788404,TPM1,83,PCS,6,EUR,686373,1
US10,8593239,1,82809960,ZUFN,23,L,435,EUR,324630,3
US10,8474885,2,10615744,TPM1,48,PCS,5,EUR,324630,1
US10,8474885,1,13505536,TPM1,73,PCS,7,EUR,722487,3
JP11,6004303,1,45841032,EDSA,25,PCS,603,EUR,620728,4
JP11,6195779,1,98151444,MPLF,64,PCS,939,EUR,620728,2
JP11,7509134,1,26857600,ZELA,13,PCS,453,EUR,609036,2
IN10,9681266,1,19816724,COLA,94,PCS,521,EUR,943840,1
DE10,6394699,2,17231232,TPM1,39,PCS,5,EUR,463749,1
JP11,5032923,1,18608880,TPM1,68,PCS,1,EUR,183564,1
CN10,6849947,1,76304544,ZUFN,3,PCS,692,EUR,217326,2
BR10,9035216,1,19297648,TPM1,98,PCS,2,EUR,683850,2
CN10,6849947,2,98147568,MPLF,87,L,996,EUR,423053,1
CN10,6526527,1,35470001,EDSA,67,KG,235,EUR,620413,2
CN10,9051814,1,11159536,TPM1,38,PCS,1,EUR,276198,2
IN10,5585825,1,15353960,TPM1,9,PCS,2,EUR,524139,1
IN10,7661664,1,35470001,EDSA,45,KG,236,EUR,524139,2
IN10,8059055,1,75904608,ZUFN,68,PCS,544,EUR,114867,2
JP11,5039429,1,90455123,MPLF,62,PCS,437,EUR,161003,3
IN10,6615882,1,69579592,UDF3,39,L,124,EUR,300582,2
JP11,7101324,1,25398208,COLA,16,PCS,504,EUR,516206,3
JP11,8557871,1,77128608,ZUFN,35,PCS,606,EUR,516206,2
JP11,5398325,3,86834912,MPLF,73,PCS,381,EUR,516206,1
JP11,7360958,1,28148584,ZELA,58,PCS,815,EUR,582417,1
JP11,5398325,2,62792440,UDF3,52,PCS,124,EUR,222343,3
JP11,5090763,1,11788404,TPM1,84,PCS,6,EUR,222343,2
JP11,5398325,1,98151444,MPLF,87,PCS,916,EUR,222343,1
JP11,6639012,1,43151008,EDSA,41,PCS,554,EUR,620728,3
JP11,9513075,1,82809960,ZUFN,57,L,435,EUR,620728,1
JP11,7679681,1,29156488,ZELA,8,PCS,374,EUR,609036,3
JP11,9255610,1,45013285,EDSA,79,KG,543,EUR,161003,2
DE10,6671311,1,13405872,TPM1,57,PCS,3,EUR,541316,2
IN10,6529950,1,11159536,TPM1,29,PCS,1,EUR,686373,2
DE10,6634598,1,18608880,TPM1,61,PCS,1,EUR,541316,1
DE10,5222131,1,45162744,EDSA,10,PCS,520,EUR,115382,2
DE10,6671311,2,13505536,TPM1,2,PCS,7,EUR,115382,3
DE10,6868034,1,26709208,ZELA,94,KG,229,EUR,115382,4
DE10,8457651,1,28440760,ZELA,31,PCS,603,EUR,280647,1
US10,7270942,1,24242928,COLA,17,KG,321,EUR,297767,1
US10,6982358,1,88797376,MPLF,4,PCS,6,EUR,996371,1
US10,6218734,1,83863032,ZUFN,95,G,263,EUR,782285,2
DE10,7973233,1,71374072,UDF3,87,PCS,293,EUR,115382,1
BR10,5858805,2,19297648,TPM1,80,PCS,2,EUR,467790,1
BR10,5858805,1,17231232,TPM1,60,PCS,5,EUR,464713,1
US10,9170774,1,89034752,MPLF,50,PCS,726,EUR,642163,2
CN10,7238831,1,24567712,COLA,84,PCS,689,EUR,304604,1
